Rank,CCA3,Country/Territory,Capital,Continent,2022 Population,2020 Population,2015 Population,2010 Population,2000 Population,1990 Population,1980 Population,1970 Population,Area (km²),Density (per km²),Growth Rate,World Population Percentage,Country,Code,Year,GDP-Growth,GDP-Per-Capita,GDP,Host_country,Host_city,Country_Name,Country_Code,Gold,Silver,Bronze
129,KWT,Kuwait,Kuwait City,Asia,4268873,4360444,3908743,2943356,1934901,1674938,1493870,802786,17818,239.5821,1.0044,0.05,Kuwait,KWT,2012,0.500876982158658,37158.6396671062,137150383810.188,Great Britain,London,Kuwait,KUW,0,0,1
110,KGZ,Kyrgyzstan,Bishkek,Asia,6630623,6424874,5914980,5483774,4935182,4394734,3691209,3016384,199951,33.1612,1.0158,0.08,Kyrgyz Republic,KGZ,2000,-0.017353165691546,676.269634182213,3375058863.31317,Australia,Sydney,Kyrgyzstan,KGZ,0,0,1
110,KGZ,Kyrgyzstan,Bishkek,Asia,6630623,6424874,5914980,5483774,4935182,4394734,3691209,3016384,199951,33.1612,1.0158,0.08,Kyrgyz Republic,KGZ,2008,-0.471566847508598,880.037775119109,4794357795.07139,China,Beijing,Kyrgyzstan,KGZ,0,1,2
151,LVA,Latvia,Riga,Europe,1850651,1897052,1991955,2101530,2392530,2689391,2572037,2397414,64559,28.666,0.9876,0.02,Latvia,LVA,1996,6.5217690350093,6298.12609983124,15178603564.9892,United States,Atlanta,Latvia,LAT,0,1,0
151,LVA,Latvia,Riga,Europe,1850651,1897052,1991955,2101530,2392530,2689391,2572037,2397414,64559,28.666,0.9876,0.02,Latvia,LVA,2000,7.10302990626207,8103.58763662909,18720689361.2743,Australia,Sydney,Latvia,LAT,1,1,1
151,LVA,Latvia,Riga,Europe,1850651,1897052,1991955,2101530,2392530,2689391,2572037,2397414,64559,28.666,0.9876,0.02,Latvia,LVA,2004,11.8893853670819,12278.3070358248,27237668361.0711,Greece,Athens,Latvia,LAT,0,4,0
151,LVA,Latvia,Riga,Europe,1850651,1897052,1991955,2101530,2392530,2689391,2572037,2397414,64559,28.666,0.9876,0.02,Latvia,LVA,2008,-3.94067030557116,11326.2194746243,23757368290.0955,China,Beijing,Latvia,LAT,1,1,1
151,LVA,Latvia,Riga,Europe,1850651,1897052,1991955,2101530,2392530,2689391,2572037,2397414,64559,28.666,0.9876,0.02,Latvia,LVA,2012,1.85824365165655,13758.9553079116,27432357431.7187,Great Britain,London,Latvia,LAT,1,0,1
141,LTU,Lithuania,Vilnius,Europe,2750055,2820267,2963765,3139019,3599637,3785847,3521206,3210147,65300,42.1142,0.9869,0.03,Lithuania,LTU,1996,7.4671760033313,6659.5980950334,23637117966.243,United States,Atlanta,Lithuania,LTU,0,0,1
141,LTU,Lithuania,Vilnius,Europe,2750055,2820267,2963765,3139019,3599637,3785847,3521206,3210147,65300,42.1142,0.9869,0.03,Lithuania,LTU,2000,6.76074953319042,8014.63690893918,27594931858.1505,Australia,Sydney,Lithuania,LTU,2,0,3
141,LTU,Lithuania,Vilnius,Europe,2750055,2820267,2963765,3139019,3599637,3785847,3521206,3210147,65300,42.1142,0.9869,0.03,Lithuania,LTU,2004,7.40644435525719,11500.5291506331,37605683774.4175,Greece,Athens,Lithuania,LTU,1,2,0
141,LTU,Lithuania,Vilnius,Europe,2750055,2820267,2963765,3139019,3599637,3785847,3521206,3210147,65300,42.1142,0.9869,0.03,Lithuania,LTU,2008,1.63981964913999,11984.8685698823,37120517693.8622,China,Beijing,Lithuania,LTU,0,3,2
141,LTU,Lithuania,Vilnius,Europe,2750055,2820267,2963765,3139019,3599637,3785847,3521206,3210147,65300,42.1142,0.9869,0.03,Lithuania,LTU,2012,3.53758582436556,14935.5350183879,43796470015.265,Great Britain,London,Lithuania,LTU,2,0,3
45,MYS,Malaysia,Kuala Lumpur,Asia,33938221,33199993,31068833,28717731,22945150,17517054,13215707,10306508,330803,102.5934,1.0109,0.43,Malaysia,MYS,1992,9.21204179925901,5861.74777878412,117103066250.66,Spain,Barcelona,Malaysia,MAS,0,0,1
45,MYS,Malaysia,Kuala Lumpur,Asia,33938221,33199993,31068833,28717731,22945150,17517054,13215707,10306508,330803,102.5934,1.0109,0.43,Malaysia,MYS,1996,-7.35941519308533,6360.65557042613,140663697153.146,United States,Atlanta,Malaysia,MAS,0,1,1
45,MYS,Malaysia,Kuala Lumpur,Asia,33938221,33199993,31068833,28717731,22945150,17517054,13215707,10306508,330803,102.5934,1.0109,0.43,Malaysia,MYS,2008,7.42484738592763,9040.56625117172,255016609232.871,China,Beijing,Malaysia,MAS,0,1,0
45,MYS,Malaysia,Kuala Lumpur,Asia,33938221,33199993,31068833,28717731,22945150,17517054,13215707,10306508,330803,102.5934,1.0109,0.43,Malaysia,MYS,2012,6.00672194999372,10524.0707387984,314317779640.495,Great Britain,London,Malaysia,MAS,0,1,1
157,MUS,Mauritius,Port Louis,Africa,1299469,1297828,1293153,1283330,1215930,1090290,954865,830115,2040,636.9946,1.0004,0.02,Mauritius,MUS,2008,4.37720322681258,8000.37643182154,10003670690.3497,China,Beijing,Mauritius,MRI,0,0,1
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,1960,4.66441466819312,4035.33436567156,162201552099.831,Italy,Rome,Mexico,MEX,0,0,1
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,1964,6.09613930404728,4898.34118637214,222971202539.928,Japan,Tokyo,Mexico,MEX,0,0,1
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,1968,6.5024840333226,5524.27238582021,284464479176.938,Mexico,Mexico City,Mexico,MEX,3,3,3
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,1972,5.77682722978703,6287.63486339258,364474097749.844,West Germany,Munich,Mexico,MEX,0,1,0
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,1976,8.95694232825602,7029.24077076204,453349962679.757,Canada,Montreal,Mexico,MEX,1,0,1
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,1980,-0.520808041863248,8253.44620942392,586478778503.066,Soviet Union,Moscow,Mexico,MEX,0,1,3
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,1984,-3.07895537526313,7470.79268275293,579726773526.627,United States,Los Angeles,Mexico,MEX,2,3,1
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,1988,5.17576838619527,7790.79967323082,653984125355.572,South Korea,Seoul,Mexico,MEX,0,0,2
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,1992,4.94108067568743,8373.51352854788,754925835085.174,Spain,Barcelona,Mexico,MEX,0,1,0
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,1996,5.16392516795146,8835.87554348668,848741697521.206,United States,Atlanta,Mexico,MEX,0,0,1
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,2000,-0.039844481468535,8960.55408647201,911151773828.818,Australia,Sydney,Mexico,MEX,1,2,3
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,2004,4.49507789421408,9547.33357068323,1026912659604.72,Greece,Athens,Mexico,MEX,0,3,1
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,2008,5.11811814321162,9271.39823324639,1057801295584.05,China,Beijing,Mexico,MEX,2,0,2
10,MEX,Mexico,Mexico City,North America,127504125,125998302,120149897,112532401,97873442,81720428,67705186,50289306,1964375,64.9082,1.0063,1.6,Mexico,MEX,2012,2.80434012838097,9839.050190896,1184180145123.71,Great Britain,London,Mexico,MEX,1,3,4
135,MDA,Moldova,Chisinau,Europe,3272996,3084847,3277388,3678186,4251573,4480199,4103240,3711140,33846,96.7026,1.0691,0.04,Moldova,MDA,1996,-6.54219202031557,1173.56421865932,4286715575.55189,United States,Atlanta,Moldova,MDA,0,1,1
135,MDA,Moldova,Chisinau,Europe,3272996,3084847,3277388,3678186,4251573,4480199,4103240,3711140,33846,96.7026,1.0691,0.04,Moldova,MDA,2000,7.79999978701822,1335.24645829096,4837680703.66857,Australia,Sydney,Moldova,MDA,0,1,1
135,MDA,Moldova,Chisinau,Europe,3272996,3084847,3277388,3678186,4251573,4480199,4103240,3711140,33846,96.7026,1.0691,0.04,Moldova,MDA,2008,7.10000009243468,1958.13369717991,6974960345.3712,China,Beijing,Moldova,MDA,0,0,1
134,MNG,Mongolia,Ulaanbaatar,Asia,3398366,3294335,2964749,2702520,2450979,2161433,1697780,1293880,1564110,2.1727,1.0151,0.04,Mongolia,MNG,1980,8.34213611527892,1521.95119459128,2705613731.30717,Soviet Union,Moscow,Mongolia,MGL,0,2,2
134,MNG,Mongolia,Ulaanbaatar,Asia,3398366,3294335,2964749,2702520,2450979,2161433,1697780,1293880,1564110,2.1727,1.0151,0.04,Mongolia,MNG,1988,-3.18446017802542,1761.2173863106,3846754148.22336,South Korea,Seoul,Mongolia,MGL,0,0,1
134,MNG,Mongolia,Ulaanbaatar,Asia,3398366,3294335,2964749,2702520,2450979,2161433,1697780,1293880,1564110,2.1727,1.0151,0.04,Mongolia,MNG,1992,2.13438269363718,1382.20623168305,3152092285.02233,Spain,Barcelona,Mongolia,MGL,0,0,2
134,MNG,Mongolia,Ulaanbaatar,Asia,3398366,3294335,2964749,2702520,2450979,2161433,1697780,1293880,1564110,2.1727,1.0151,0.04,Mongolia,MNG,1996,3.33993659986376,1562.43147331189,3680563574.14778,United States,Atlanta,Mongolia,MGL,0,0,1
134,MNG,Mongolia,Ulaanbaatar,Asia,3398366,3294335,2964749,2702520,2450979,2161433,1697780,1293880,1564110,2.1727,1.0151,0.04,Mongolia,MNG,2004,8.55623480942715,2228.41928205623,5702204050.40528,Greece,Athens,Mongolia,MGL,0,0,1
134,MNG,Mongolia,Ulaanbaatar,Asia,3398366,3294335,2964749,2702520,2450979,2161433,1697780,1293880,1564110,2.1727,1.0151,0.04,Mongolia,MNG,2008,6.36516168485748,2643.29291416763,7189481824.07288,China,Beijing,Mongolia,MGL,2,2,0
134,MNG,Mongolia,Ulaanbaatar,Asia,3398366,3294335,2964749,2702520,2450979,2161433,1697780,1293880,1564110,2.1727,1.0151,0.04,Mongolia,MNG,2012,7.8852254815194,3880.3513875279,11408652157.2819,Great Britain,London,Mongolia,MGL,0,2,3
169,MNE,Montenegro,Podgorica,Europe,627082,629048,633966,631044,633324,621442,589324,530268,13812,45.4012,0.9988,0.01,Montenegro,MNE,2012,1.78368204613477,7045.11595250809,4380723550.42906,Great Britain,London,Montenegro,MNE,0,1,0
40,MAR,Morocco,Rabat,Africa,37457971,36688772,34680458,32464865,28554415,24570814,19678444,15274351,446550,83.883,1.0103,0.47,Morocco,MAR,1984,9.27110576947605,1571.63602369373,36413145449.7067,United States,Los Angeles,Morocco,MAR,2,0,0
40,MAR,Morocco,Rabat,Africa,37457971,36688772,34680458,32464865,28554415,24570814,19678444,15274351,446550,83.883,1.0103,0.47,Morocco,MAR,1988,3.41181222631381,1725.70902219473,43185385081.897,South Korea,Seoul,Morocco,MAR,1,0,2
40,MAR,Morocco,Rabat,Africa,37457971,36688772,34680458,32464865,28554415,24570814,19678444,15274351,446550,83.883,1.0103,0.47,Morocco,MAR,1992,10.5880004006168,1854.4725463792,49758715929.222,Spain,Barcelona,Morocco,MAR,1,1,1
40,MAR,Morocco,Rabat,Africa,37457971,36688772,34680458,32464865,28554415,24570814,19678444,15274351,446550,83.883,1.0103,0.47,Morocco,MAR,1996,7.23855268965383,1966.51339678091,55836249260.847,United States,Atlanta,Morocco,MAR,0,0,2
40,MAR,Morocco,Rabat,Africa,37457971,36688772,34680458,32464865,28554415,24570814,19678444,15274351,446550,83.883,1.0103,0.47,Morocco,MAR,2000,3.12144965600538,2134.84989789726,63656943581.251,Australia,Sydney,Morocco,MAR,0,1,4
40,MAR,Morocco,Rabat,Africa,37457971,36688772,34680458,32464865,28554415,24570814,19678444,15274351,446550,83.883,1.0103,0.47,Morocco,MAR,2004,7.57463164458541,2512.86241117781,78544623310.6445,Greece,Athens,Morocco,MAR,2,1,0
40,MAR,Morocco,Rabat,Africa,37457971,36688772,34680458,32464865,28554415,24570814,19678444,15274351,446550,83.883,1.0103,0.47,Morocco,MAR,2008,3.8157179167666,2839.92516805933,93216746661.5977,China,Beijing,Morocco,MAR,0,1,1
40,MAR,Morocco,Rabat,Africa,37457971,36688772,34680458,32464865,28554415,24570814,19678444,15274351,446550,83.883,1.0103,0.47,Morocco,MAR,2012,2.66949392694423,3125.07948072635,108463202314.752,Great Britain,London,Morocco,MAR,0,0,1
48,MOZ,Mozambique,Maputo,Africa,32969517,31178239,26843246,23073723,17768505,13303459,11413587,8411676,801590,41.1302,1.0278,0.41,Mozambique,MOZ,1996,11.8593939808971,251.446979564381,4227816690.59955,United States,Atlanta,Mozambique,MOZ,0,0,1
48,MOZ,Mozambique,Maputo,Africa,32969517,31178239,26843246,23073723,17768505,13303459,11413587,8411676,801590,41.1302,1.0278,0.41,Mozambique,MOZ,2000,8.79405758127534,302.926636653661,5684162363.79798,Australia,Sydney,Mozambique,MOZ,1,0,0
145,NAM,Namibia,Windhoek,Africa,2567012,2489098,2282704,2099271,1819141,1369011,975994,754467,825615,3.1092,1.0146,0.03,Namibia,NAM,1992,1.7298797903143,3663.21823119608,5831191371.21901,Spain,Barcelona,Namibia,NAM,0,2,0
145,NAM,Namibia,Windhoek,Africa,2567012,2489098,2282704,2099271,1819141,1369011,975994,754467,825615,3.1092,1.0146,0.03,Namibia,NAM,1996,3.29158557392411,3886.61014271757,6730205700.92531,United States,Atlanta,Namibia,NAM,0,2,0
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,1960,6.8435073210285,17051.7694330584,201307886826.394,Italy,Rome,Netherlands,NED,0,1,2
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,1964,2.74110433455456,20240.0025076957,252114551476.487,Japan,Tokyo,Netherlands,NED,2,4,4
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,1968,6.34789541481223,24519.6092010347,319699562077.53,Mexico,Mexico City,Netherlands,NED,3,3,1
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,1972,3.4387178366843,27803.8303848698,376604439577.563,West Germany,Munich,Netherlands,NED,3,1,1
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,1976,2.69624679449412,29708.3290865455,414184611625.892,Canada,Montreal,Netherlands,NED,0,2,3
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,1980,-1.24075676811518,29314.5646739939,419570276663.826,Soviet Union,Moscow,Netherlands,NED,0,1,2
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,1984,2.78697585589656,31935.5177034559,465373242048.681,United States,Los Angeles,Netherlands,NED,5,2,6
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,1988,4.18322281189747,35702.5547419382,533807104249.637,South Korea,Seoul,Netherlands,NED,2,2,5
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,1992,2.96109240835982,37693.0453376081,579826010155.08,Spain,Barcelona,Netherlands,NED,2,6,7
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,1996,4.66391723880912,43019.1875067057,675711369178.015,United States,Atlanta,Netherlands,NED,4,5,10
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,2000,0.217273557318293,46960.184724991,758356688950.764,Australia,Sydney,Netherlands,NED,12,9,4
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,2004,3.46098900606778,50033.8834282096,817858911939.74,Greece,Athens,Netherlands,NED,4,9,9
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,2008,1.34273944403994,50950.0343435181,846554894931.084,China,Beijing,Netherlands,NED,7,5,4
71,NLD,Netherlands,Amsterdam,Europe,17564014,17434557,17041107,16617116,15899135,14944548,14130387,13037686,41850,419.6897,1.0036,0.22,Netherlands,NLD,2012,1.4233954009121,51100.839820986,861816072387.648,Great Britain,London,Netherlands,NED,6,6,8
123,NZL,New Zealand,Wellington,Oceania,5185288,5061133,4590590,4346338,3855266,3397389,3147168,2824061,270467,19.1716,1.0108,0.07,New Zealand,NZL,1972,5.99344001582791,23259.7561595807,70330524699.7241,West Germany,Munich,New Zealand,NZL,1,1,1
123,NZL,New Zealand,Wellington,Oceania,5185288,5061133,4590590,4346338,3855266,3397389,3147168,2824061,270467,19.1716,1.0108,0.07,New Zealand,NZL,1976,0.31719276876288,21537.011974381,67221321774.4381,Canada,Montreal,New Zealand,NZL,2,1,1
123,NZL,New Zealand,Wellington,Oceania,5185288,5061133,4590590,4346338,3855266,3397389,3147168,2824061,270467,19.1716,1.0108,0.07,New Zealand,NZL,1984,2.34809415100385,25534.9349390224,82894059292.5485,United States,Los Angeles,New Zealand,NZL,8,1,2
123,NZL,New Zealand,Wellington,Oceania,5185288,5061133,4590590,4346338,3855266,3397389,3147168,2824061,270467,19.1716,1.0108,0.07,New Zealand,NZL,1988,0.153016760489223,25126.051971395,83664727854.3511,South Korea,Seoul,New Zealand,NZL,3,2,8
123,NZL,New Zealand,Wellington,Oceania,5185288,5061133,4590590,4346338,3855266,3397389,3147168,2824061,270467,19.1716,1.0108,0.07,New Zealand,NZL,1992,5.11839953455662,25845.5236507012,93560795615.5385,Spain,Barcelona,New Zealand,NZL,1,4,5
123,NZL,New Zealand,Wellington,Oceania,5185288,5061133,4590590,4346338,3855266,3397389,3147168,2824061,270467,19.1716,1.0108,0.07,New Zealand,NZL,1996,0.791937200915257,27371.492211132,104422242785.469,United States,Atlanta,New Zealand,NZL,3,2,1
123,NZL,New Zealand,Wellington,Oceania,5185288,5061133,4590590,4346338,3855266,3397389,3147168,2824061,270467,19.1716,1.0108,0.07,New Zealand,NZL,2000,4.68031974606306,31084.0743588956,122735467606.099,Australia,Sydney,New Zealand,NZL,1,0,3
123,NZL,New Zealand,Wellington,Oceania,5185288,5061133,4590590,4346338,3855266,3397389,3147168,2824061,270467,19.1716,1.0108,0.07,New Zealand,NZL,2004,2.84398234750616,33903.034877919,141870639750.14,Greece,Athens,New Zealand,NZL,3,2,0
123,NZL,New Zealand,Wellington,Oceania,5185288,5061133,4590590,4346338,3855266,3397389,3147168,2824061,270467,19.1716,1.0108,0.07,New Zealand,NZL,2008,1.5392455997316,33692.0108346543,146583831538.331,China,Beijing,New Zealand,NZL,3,2,4
123,NZL,New Zealand,Wellington,Oceania,5185288,5061133,4590590,4346338,3855266,3397389,3147168,2824061,270467,19.1716,1.0108,0.07,New Zealand,NZL,2012,3.71553302036169,36174.9052290675,163137970111.525,Great Britain,London,New Zealand,NZL,6,2,5
54,NER,Niger,Niamey,Africa,26207977,24333639,20128124,16647543,11622665,8370647,6173177,4669708,1267000,20.6851,1.0378,0.33,Niger,NER,1972,8.77523805048877,490.307990603236,2471543538.41681,West Germany,Munich,Niger,NIG,0,0,1
6,NGA,Nigeria,Abuja,Africa,218541212,208327405,183995785,160952853,122851984,95214257,72951439,55569264,923768,236.5759,1.0241,2.74,Nigeria,NGA,1964,-4.25051418779037,1438.63858524583,73684152215.8791,Japan,Tokyo,Nigeria,NGR,0,0,1
6,NGA,Nigeria,Abuja,Africa,218541212,208327405,183995785,160952853,122851984,95214257,72951439,55569264,923768,236.5759,1.0241,2.74,Nigeria,NGA,1972,11.1606745487647,2134.9389787442,131677009276.205,West Germany,Munich,Nigeria,NGR,0,0,1
6,NGA,Nigeria,Abuja,Africa,218541212,208327405,183995785,160952853,122851984,95214257,72951439,55569264,923768,236.5759,1.0241,2.74,Nigeria,NGA,1984,0.060945270405412,1332.80486664201,114309873981.56,United States,Los Angeles,Nigeria,NGR,0,1,1
6,NGA,Nigeria,Abuja,Africa,218541212,208327405,183995785,160952853,122851984,95214257,72951439,55569264,923768,236.5759,1.0241,2.74,Nigeria,NGA,1992,-1.81492448346316,1383.68866096574,145693698761.128,Spain,Barcelona,Nigeria,NGR,0,3,1
6,NGA,Nigeria,Abuja,Africa,218541212,208327405,183995785,160952853,122851984,95214257,72951439,55569264,923768,236.5759,1.0241,2.74,Nigeria,NGA,1996,2.58125410282553,1377.08974014666,160182746695.232,United States,Atlanta,Nigeria,NGR,2,1,3
6,NGA,Nigeria,Abuja,Africa,218541212,208327405,183995785,160952853,122851984,95214257,72951439,55569264,923768,236.5759,1.0241,2.74,Nigeria,NGA,2000,15.3291557381864,1607.23826655415,206684534275.905,Australia,Sydney,Nigeria,NGR,1,2,0
6,NGA,Nigeria,Abuja,Africa,218541212,208327405,183995785,160952853,122851984,95214257,72951439,55569264,923768,236.5759,1.0241,2.74,Nigeria,NGA,2004,6.05942803125549,1919.72420341649,273634239781.634,Greece,Athens,Nigeria,NGR,0,0,2
6,NGA,Nigeria,Abuja,Africa,218541212,208327405,183995785,160952853,122851984,95214257,72951439,55569264,923768,236.5759,1.0241,2.74,Nigeria,NGA,2008,8.00565591528179,2292.44515619082,363359886203.409,China,Beijing,Nigeria,NGR,0,3,2
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,1960,2.81394513844543,24929.7253771913,90717226410.1182,Italy,Rome,Norway,NOR,1,0,0
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,1968,1.94330050548352,32267.0796772023,125059553530.953,Mexico,Mexico City,Norway,NOR,1,1,0
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,1972,3.92302668097744,37943.8849620522,151216171096.098,West Germany,Munich,Norway,NOR,2,1,1
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,1976,3.86945427450318,44770.0210425353,181706786074.728,Canada,Montreal,Norway,NOR,1,1,0
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,1984,4.04232583660323,58682.8270963667,244552114231.352,United States,Los Angeles,Norway,NOR,0,1,2
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,1988,1.93243886932204,60268.6579400941,255627885399.145,South Korea,Seoul,Norway,NOR,2,3,0
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,1992,5.05545352592513,67999.7327106912,294888524869.709,Spain,Barcelona,Norway,NOR,2,4,1
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,1996,2.62445905598831,78651.5508844102,348541516288.432,United States,Atlanta,Norway,NOR,2,2,3
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,2000,1.43770880476717,83732.9389438834,379993390464.635,Australia,Sydney,Norway,NOR,4,3,3
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,2004,2.39509246796905,89887.0195170362,418934364461.602,Greece,Athens,Norway,NOR,5,0,1
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,2008,0.691663072400317,87770.2668443401,429130952709.224,China,Beijing,Norway,NOR,3,5,1
120,NOR,Norway,Oslo,Europe,5434319,5379839,5190356,4889741,4491202,4241636,4085776,3875546,323802,16.7828,1.0058,0.07,Norway,NOR,2012,1.97511744594576,89274.9561404904,458626161483.524,Great Britain,London,Norway,NOR,2,1,1
5,PAK,Pakistan,Islamabad,Asia,235824862,227196741,210969298,194454498,154369924,115414069,80624057,59290872,881912,267.4018,1.0191,2.96,Pakistan,PAK,1960,4.48285862746644,321.056617376792,15153512114.6599,Italy,Rome,Pakistan,PAK,1,0,1
5,PAK,Pakistan,Islamabad,Asia,235824862,227196741,210969298,194454498,154369924,115414069,80624057,59290872,881912,267.4018,1.0191,2.96,Pakistan,PAK,1964,5.78995180143455,396.01086498311,20695602650.0708,Japan,Tokyo,Pakistan,PAK,0,1,0
5,PAK,Pakistan,Islamabad,Asia,235824862,227196741,210969298,194454498,154369924,115414069,80624057,59290872,881912,267.4018,1.0191,2.96,Pakistan,PAK,1968,11.3534617181882,472.65999798183,27481425962.2594,Mexico,Mexico City,Pakistan,PAK,1,0,0
5,PAK,Pakistan,Islamabad,Asia,235824862,227196741,210969298,194454498,154369924,115414069,80624057,59290872,881912,267.4018,1.0191,2.96,Pakistan,PAK,1972,3.54019171279791,475.39607145356,30856056462.9726,West Germany,Munich,Pakistan,PAK,0,1,0
5,PAK,Pakistan,Islamabad,Asia,235824862,227196741,210969298,194454498,154369924,115414069,80624057,59290872,881912,267.4018,1.0191,2.96,Pakistan,PAK,1976,8.04853361937357,518.835278747599,37977319757.9899,Canada,Montreal,Pakistan,PAK,0,0,1
